"""""",BEAT,Bias,Bias Category (Sheet1),BIAS TYPE (NEW),Category,Conditional Formatting,Definition,GO Number,Incident Date,Incomplete Month Marker,Incomplete Qtr,Map ,Mcpp,Neighborho,PCT,PCT Full,Precinct,PRECINCT,precinct (PCT MAP.shp),Sheet,Specific Bias Type,Table Name,2012,2013,2014,2015,2016,2017,2018,Geometry,Geometry (PCT MAP.shp),Number of Records,Placeholder,St Area Sh,st area sh (PCT MAP.shp),St Length,st length  (PCT MAP.shp)
,R1,Black,NON-CRIMINAL BIAS INCIDENTS,Race/Ethnicity/Ancestry,NON-CRIMINAL BIAS INCIDENTS,A,"Refers to offensive derogatory comments directed at a person’s sexual orientation, race, or other protected status. While not criminal in nature because they fall into the free speech realm, the comments may cause a level of fear and concern in the targeted community. Victims can generally feel harassed, intimidated, and offended by such comments. (No code assigned).",2012-159522,5/24/2012,Complete Month,Complete Quarters,MCPP Map,NORTH BEACON HILL,NORTH BEACON HILL,SOUTH,SOUTH,S,SOUTH,S,2012,Anti-Black Or African American,2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,46831367.25,509519351.6,33784.14289,141935.7323
,R1,Hispanic,CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2012-165819,5/27/2012,Complete Month,Complete Quarters,MCPP Map,NORTH BEACON HILL,NORTH BEACON HILL,SOUTH,SOUTH,S,SOUTH,S,2012,Anti-Hispanic Or Latino,2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,46831367.25,509519351.6,33784.14289,141935.7323
,G2,Hispanic,MALICIOUS HARASSMENT,Race/Ethnicity/Ancestry,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2012-173227,6/4/2012,Complete Month,Complete Quarters,MCPP Map,CENTRAL AREA/SQUIRE PARK,CENTRAL AREA/SQUIRE PARK,EAST,EAST,E,EAST,E,2012,Anti-Hispanic Or Latino,2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,36998283.76,225229640.6,28582.29161,68433.63449
,O3,Black,CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2012-176862,6/7/2012,Complete Month,Complete Quarters,MCPP Map,GEORGETOWN,GEORGETOWN,SOUTH,SOUTH,S,SOUTH,S,2012,Anti-Black Or African American,2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,79716354.81,509519351.6,59129.83529,141935.7323
,Q3,Gay & Lesbian,MALICIOUS HARASSMENT,Sexual Orientation,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2012-178566,6/8/2012,Complete Month,Complete Quarters,MCPP Map,QUEEN ANNE,QUEEN ANNE,WEST,WEST,W,WEST,W,2012,"Anti-Lesbian, Gay, Bisexual, Or Transgender (Mixed Group)",2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,105096226.9,390396335.5,46622.57468,115256.614
,B1,Black,CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2012-179242,6/9/2012,Complete Month,Complete Quarters,MCPP Map,BALLARD SOUTH,BALLARD SOUTH,NORTH,NORTH,N,NORTH,N,2012,Anti-Black Or African American,2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,58863907.01,971139984.3,38678.59026,135039.609
,F2,Gay & Lesbian,NON-CRIMINAL BIAS INCIDENTS,Sexual Orientation,NON-CRIMINAL BIAS INCIDENTS,A,"Refers to offensive derogatory comments directed at a person’s sexual orientation, race, or other protected status. While not criminal in nature because they fall into the free speech realm, the comments may cause a level of fear and concern in the targeted community. Victims can generally feel harassed, intimidated, and offended by such comments. (No code assigned).",2012-180982,6/10/2012,Complete Month,Complete Quarters,MCPP Map,HIGHLAND PARK,HIGHLAND PARK,SW,SOUTHWEST,SW,SW,SW,2012,"Anti-Lesbian, Gay, Bisexual, Or Transgender (Mixed Group)",2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,49134942.15,547007503.5,35886.15343,128227.6741
,W3,Jewish,NON-CRIMINAL BIAS INCIDENTS,Religion,NON-CRIMINAL BIAS INCIDENTS,A,"Refers to offensive derogatory comments directed at a person’s sexual orientation, race, or other protected status. While not criminal in nature because they fall into the free speech realm, the comments may cause a level of fear and concern in the targeted community. Victims can generally feel harassed, intimidated, and offended by such comments. (No code assigned).",2012-183292,6/11/2012,Complete Month,Complete Quarters,MCPP Map,MORGAN,MORGAN,SW,SOUTHWEST,SW,SW,SW,2012,Anti-Jewish,2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,52627930.6,547007503.5,40125.61742,128227.6741
,G2,Amer Indian,NON-CRIMINAL BIAS INCIDENTS,Race/Ethnicity/Ancestry,NON-CRIMINAL BIAS INCIDENTS,A,"Refers to offensive derogatory comments directed at a person’s sexual orientation, race, or other protected status. While not criminal in nature because they fall into the free speech realm, the comments may cause a level of fear and concern in the targeted community. Victims can generally feel harassed, intimidated, and offended by such comments. (No code assigned).",2012-195978,6/17/2012,Complete Month,Complete Quarters,MCPP Map,CENTRAL AREA/SQUIRE PARK,CENTRAL AREA/SQUIRE PARK,EAST,EAST,E,EAST,E,2012,Anti-American Indian Or Alaska Native,2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,36998283.76,225229640.6,28582.29161,68433.63449
,Q2,Heterosexual,CRIME WITH BIAS ELEMENTS,Sexual Orientation,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2012-193156,6/20/2012,Complete Month,Complete Quarters,MCPP Map,QUEEN ANNE,QUEEN ANNE,WEST,WEST,W,WEST,W,2012,Anti-Heterosexual,2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,105096226.9,390396335.5,46622.57468,115256.614
,G3,White,CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2012-199578,6/20/2012,Complete Month,Complete Quarters,MCPP Map,MADRONA/LESCHI,MADRONA/LESCHI,EAST,EAST,E,EAST,E,2012,Anti-White,2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,41092999.49,225229640.6,39293.29627,68433.63449
,E2,Gay,CRIME WITH BIAS ELEMENTS,Sexual Orientation,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2012-202357,6/22/2012,Complete Month,Complete Quarters,MCPP Map,FIRST HILL,FIRST HILL,EAST,EAST,E,EAST,E,2012,"Anti-Lesbian, Gay, Bisexual, Or Transgender (Mixed Group)",2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,15541724.16,225229640.6,20459.84967,68433.63449
,G2,Black,NON-CRIMINAL BIAS INCIDENTS,Race/Ethnicity/Ancestry,NON-CRIMINAL BIAS INCIDENTS,A,"Refers to offensive derogatory comments directed at a person’s sexual orientation, race, or other protected status. While not criminal in nature because they fall into the free speech realm, the comments may cause a level of fear and concern in the targeted community. Victims can generally feel harassed, intimidated, and offended by such comments. (No code assigned).",2012-199554,6/25/2012,Complete Month,Complete Quarters,MCPP Map,JUDKINS PARK/NORTH BEACON HILL,JUDKINS PARK/NORTH BEACON HILL,EAST,EAST,E,EAST,E,2012,Anti-Black Or African American,2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,11817820.56,225229640.6,17151.27119,68433.63449
,K2,Black,MALICIOUS HARASSMENT,Race/Ethnicity/Ancestry,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2012-205712,6/29/2012,Complete Month,Complete Quarters,MCPP Map,PIONEER SQUARE,PIONEER SQUARE,WEST,WEST,W,WEST,W,2012,Anti-Black Or African American,2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,17196131.8,390396335.5,19578.62606,115256.614
,O3,Black,NON-CRIMINAL BIAS INCIDENTS,Race/Ethnicity/Ancestry,NON-CRIMINAL BIAS INCIDENTS,A,"Refers to offensive derogatory comments directed at a person’s sexual orientation, race, or other protected status. While not criminal in nature because they fall into the free speech realm, the comments may cause a level of fear and concern in the targeted community. Victims can generally feel harassed, intimidated, and offended by such comments. (No code assigned).",2012-209693,6/29/2012,Complete Month,Complete Quarters,MCPP Map,GEORGETOWN,GEORGETOWN,SOUTH,SOUTH,S,SOUTH,S,2012,Anti-Black Or African American,2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,79716354.81,509519351.6,59129.83529,141935.7323
,E2,Black,CRIME WITH BIAS ELEMENTS,Race/Ethnicity/Ancestry,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2012-207440,7/1/2012,Complete Month,Complete Quarters,MCPP Map,CAPITOL HILL,CAPITOL HILL,EAST,EAST,E,EAST,E,2012,Anti-Black Or African American,2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,30328037.5,225229640.6,30052.62763,68433.63449
,J1,Gay,NON-CRIMINAL BIAS INCIDENTS,Sexual Orientation,NON-CRIMINAL BIAS INCIDENTS,A,"Refers to offensive derogatory comments directed at a person’s sexual orientation, race, or other protected status. While not criminal in nature because they fall into the free speech realm, the comments may cause a level of fear and concern in the targeted community. Victims can generally feel harassed, intimidated, and offended by such comments. (No code assigned).",2012-209908,7/2/2012,Complete Month,Complete Quarters,MCPP Map,GREENWOOD,GREENWOOD,NORTH,NORTH,N,NORTH,N,2012,"Anti-Lesbian, Gay, Bisexual, Or Transgender (Mixed Group)",2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,42008629.33,971139984.3,26493.33227,135039.609
,F2,Gay & Lesbian,NON-CRIMINAL BIAS INCIDENTS,Sexual Orientation,NON-CRIMINAL BIAS INCIDENTS,A,"Refers to offensive derogatory comments directed at a person’s sexual orientation, race, or other protected status. While not criminal in nature because they fall into the free speech realm, the comments may cause a level of fear and concern in the targeted community. Victims can generally feel harassed, intimidated, and offended by such comments. (No code assigned).",2012-209431,7/2/2012,Complete Month,Complete Quarters,MCPP Map,ROXHILL/WESTWOOD/ARBOR HEIGHTS,ROXHILL/WESTWOOD/ARBOR HEIGHTS,SW,SOUTHWEST,SW,SW,SW,2012,"Anti-Lesbian, Gay, Bisexual, Or Transgender (Mixed Group)",2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,54620168.92,547007503.5,49779.89985,128227.6741
,D1,Gay,CRIME WITH BIAS ELEMENTS,Sexual Orientation,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2012-212553,7/4/2012,Complete Month,Complete Quarters,MCPP Map,SLU/CASCADE,SLU/CASCADE,WEST,WEST,W,WEST,W,2012,"Anti-Lesbian, Gay, Bisexual, Or Transgender (Mixed Group)",2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,31657305.5,390396335.5,29369.50227,115256.614
,L3,Asian/Pacific Islander,NON-CRIMINAL BIAS INCIDENTS,Race/Ethnicity/Ancestry,NON-CRIMINAL BIAS INCIDENTS,A,"Refers to offensive derogatory comments directed at a person’s sexual orientation, race, or other protected status. While not criminal in nature because they fall into the free speech realm, the comments may cause a level of fear and concern in the targeted community. Victims can generally feel harassed, intimidated, and offended by such comments. (No code assigned).",2012-223232,7/11/2012,Complete Month,Complete Quarters,MCPP Map,LAKECITY,LAKECITY,NORTH,NORTH,N,NORTH,N,2012,Anti-Asian,2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,85899582.65,971139984.3,44835.19181,135039.609
,S2,White,MALICIOUS HARASSMENT,Race/Ethnicity/Ancestry,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2012-222320,7/11/2012,Complete Month,Complete Quarters,MCPP Map,BRIGHTON/DUNLAP,BRIGHTON/DUNLAP,SOUTH,SOUTH,S,SOUTH,S,2012,Anti-White,2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,25072155.63,509519351.6,22352.39323,141935.7323
,U2,Gay & Lesbian,NON-CRIMINAL BIAS INCIDENTS,Sexual Orientation,NON-CRIMINAL BIAS INCIDENTS,A,"Refers to offensive derogatory comments directed at a person’s sexual orientation, race, or other protected status. While not criminal in nature because they fall into the free speech realm, the comments may cause a level of fear and concern in the targeted community. Victims can generally feel harassed, intimidated, and offended by such comments. (No code assigned).",2012-228975,7/16/2012,Complete Month,Complete Quarters,MCPP Map,UNIVERSITY,UNIVERSITY,NORTH,NORTH,N,NORTH,N,2012,"Anti-Lesbian, Gay, Bisexual, Or Transgender (Mixed Group)",2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,53849611.47,971139984.3,34115.55986,135039.609
,W3,Islamic,MALICIOUS HARASSMENT,Religion,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2012-230427,7/17/2012,Complete Month,Complete Quarters,MCPP Map,HIGH POINT,HIGH POINT,SW,SOUTHWEST,SW,SW,SW,2012,Anti-Islamic (Muslim),2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,23709343.94,547007503.5,22056.92323,128227.6741
,U1,Jewish,CRIME WITH BIAS ELEMENTS,Religion,CRIME WITH BIAS ELEMENTS,A,Usually involves the commission of any crime that is not bias based and during the incident the suspect uses a derogatory comment directed at the victim’s protected status or group (State and Municipal codes will vary depending upon the crime).,2012-229763,7/17/2012,Complete Month,Complete Quarters,MCPP Map,UNIVERSITY,UNIVERSITY,NORTH,NORTH,N,NORTH,N,2012,Anti-Jewish,2012,1,0,0,0,0,0,0,Polygon,Polygon,1,0,53849611.47,971139984.3,34115.55986,135039.609
